,z-depth,object,cell_temperature,cell_pressure,cell_fO2,cell_conc,object_conc,cell_moles,object_moles,object_temperature,D,cell_bulk_moles,cell_bulk_conc
0,241.0,A17504,2000.0108212819998,0.00033749999999999996,-1.0999999999999999,1.6174820442558697e-07,1.765700760771755e-06,2.2360071779793143,4.682964856859151e-11,2000.0,10.916354633068421,2.236007178026144,1.9274489651973418e-06
1,480.8799699876281,A17504,2000.01803547,0.0005625000000000001,-1.0999999999999999,1.6174820442728034e-07,1.7659111996987274e-06,2.2360071780027235,4.683522979799018e-11,2000.0,10.917655660855603,2.236007178049559,1.927659404126008e-06
2,720.7599399752562,A17504,2000.0252496580001,0.0007875,-1.0999999999999999,1.6174820442897396e-07,1.766121662187738e-06,2.236007178026136,4.684081165229766e-11,2000.0,10.918956834313844,2.2360071780729767,1.927869866616712e-06
3,960.6399099628843,A17504,2000.0324638459997,0.0010125,-1.0999999999999999,1.6174820442897396e-07,1.7663321482227547e-06,2.236007178026136,4.684639413108876e-11,2000.0,10.920258153458374,2.2360071780729824,1.928080352651729e-06
4,1200.5198799505124,A17504,2000.039678034,0.0012374999999999999,-1.0999999999999999,1.6174820442897396e-07,1.7665426578247278e-06,2.236007178026136,4.68519772349191e-11,2000.0,10.921559618304407,2.2360071780729878,1.928290862253702e-06
5,1440.3998499381405,A17504,2000.0468922219998,0.0014625,-1.0999999999999999,1.6174820442897396e-07,1.7667531909961217e-06,2.236007178026136,4.685756096385407e-11,2000.0,10.922861228867177,2.2360071780729935,1.9285013954250957e-06
6,1680.2798199257686,A17504,2000.05410641,0.0016874999999999998,-1.0999999999999999,1.6174820442897396e-07,1.7669637477393989e-06,2.236007178026136,4.6863145317958954e-11,2000.0,10.92416298516191,2.236007178072999,1.928711952168373e-06
7,1920.1597899133967,A17504,2000.0613205979998,0.0019124999999999997,-1.0999999999999999,1.6174820442897396e-07,1.7671743280570242e-06,2.236007178026136,4.6868730297299135e-11,2000.0,10.925464887203844,2.2360071780730046,1.928922532485998e-06
8,2160.039759901025,A17504,2000.0613205979998,0.0019124999999999997,-1.0999999999999999,1.6174820442897396e-07,1.7671743280570242e-06,2.236007178026136,4.6868730297299135e-11,2000.0,10.925464887203844,2.2360071780730046,1.928922532485998e-06
9,2399.919729888653,A17504,2000.0685347859999,0.0021374999999999996,-1.0999999999999999,1.6174820442897396e-07,1.7673849319514618e-06,2.236007178026136,4.6874315901939973e-11,2000.0,10.926766935008215,2.2360071780730104,1.9291331363804358e-06
10,2639.799699876281,A17504,2000.075748974,0.0023625,-1.0999999999999999,1.6174820442897396e-07,1.7675955594251734e-06,2.236007178026136,4.6879902131946745e-11,2000.0,10.928069128590241,2.2360071780730157,1.9293437638541475e-06
11,2879.679669863909,A17504,2000.082963162,0.0025875000000000004,-1.0999999999999999,1.6174820442897396e-07,1.7678062104806257e-06,2.236007178026136,4.6885488987384875e-11,2000.0,10.929371467965172,2.2360071780730215,1.9295544149095996e-06
12,3119.559639851537,A17504,2000.09017735,0.0028125000000000003,-1.0999999999999999,1.6174820442897396e-07,1.768016885120282e-06,2.236007178026136,4.6891076468319703e-11,2000.0,10.930673953148236,2.236007178073027,1.929765089549256e-06
13,3359.4396098391653,A17504,2000.097391538,0.0030375000000000003,-1.0999999999999999,1.6174820442897396e-07,1.7682275833466085e-06,2.236007178026136,4.689666457481663e-11,2000.0,10.931976584154686,2.2360071780730326,1.9299757877755824e-06
14,3599.3195798267934,A17504,2000.104605726,0.0032624999999999998,-1.0999999999999999,1.6174820442897396e-07,1.7684383051620669e-06,2.236007178026136,4.690225330694094e-11,2000.0,10.933279360999737,2.236007178073038,1.9301865095910408e-06
15,3839.1995498144215,A17504,2000.111819914,0.0034874999999999997,-1.0999999999999999,1.6174820442897396e-07,1.768649050569128e-06,2.236007178026136,4.690784266475818e-11,2000.0,10.934582283698662,2.2360071780730437,1.930397254998102e-06
16,4079.0795198020496,A17504,2000.1190341020001,0.0037124999999999997,-1.0999999999999999,1.6174820442897396e-07,1.7688598195702524e-06,2.236007178026136,4.691343264833359e-11,2000.0,10.935885352266677,2.2360071780730495,1.9306080239992263e-06
17,4318.959489789678,A17504,2000.1262482900001,0.0039375,-1.0999999999999999,1.6174820442897396e-07,1.7690706121679074e-06,2.236007178026136,4.691902325773262e-11,2000.0,10.937188566719039,2.236007178073055,1.9308188165968815e-06
18,4558.839459777306,A17504,2000.133462478,0.0041624999999999995,-1.0999999999999999,1.6174820442897396e-07,1.7692814283645606e-06,2.236007178026136,4.692461449302071e-11,2000.0,10.938491927070995,2.2360071780730606,1.9310296327935345e-06
19,4798.719429764934,A17504,2000.1406766660002,0.0043875,-1.0999999999999999,1.6174820442897396e-07,1.769492268162675e-06,2.236007178026136,4.693020635426319e-11,2000.0,10.93979543333778,2.236007178073066,1.9312404725916492e-06
20,5038.599399752562,A17504,2000.147890854,0.0046125,-1.0999999999999999,1.6174820442897396e-07,1.769703131564722e-06,2.236007178026136,4.693579884152559e-11,2000.0,10.94109908553467,2.2360071780730717,1.931451335993696e-06
21,5278.47936974019,A17504,2000.1551050420003,0.0048375,-1.0999999999999999,1.6174820442897396e-07,1.7699140185731624e-06,2.236007178026136,4.69413919548732e-11,2000.0,10.94240288367688,2.2360071780730775,1.9316622230021366e-06
22,5518.359339727818,A17504,2000.16231923,0.005062499999999999,-1.0999999999999999,1.6174820442897396e-07,1.7701249291904671e-06,2.236007178026136,4.694698569437153e-11,2000.0,10.943706827779689,2.236007178073083,1.931873133619441e-06
23,5758.239309715446,A17504,2000.169533418,0.0052875000000000005,-1.0999999999999999,1.6174820442897396e-07,1.770335863419103e-06,2.236007178026136,4.695258006008602e-11,2000.0,10.945010917858346,2.2360071780730886,1.932084067848077e-06
