,z-depth,object,cell_temperature,cell_pressure,cell_fO2,cell_conc,object_conc,cell_moles,object_moles,object_temperature,D,cell_bulk_moles,cell_bulk_conc
0,401.0,A10464,2000.018,0.0005625000000000001,-0.7999999999999999,4.367203124991254e-09,2.1102446099086387e-08,0.2795009999994403,5.596758843361022e-13,2000.0,4.832027614728509,0.27950099999999994,2.5469649224077643e-08
1,801.0003828247418,A10464,2000.03,0.0009375000000000001,-0.7999999999999999,4.367203124995626e-09,2.1106638410993994e-08,0.27950099999972006,5.597870721985559e-13,2000.0,4.832987568219678,0.27950100000027983,2.547384153598962e-08
2,1201.0007656494836,A10464,2000.0420000000001,0.0013125,-0.7999999999999999,4.367203124999998e-09,2.1110831505444464e-08,0.27950099999999983,5.598982808154931e-13,2000.0,4.833947700897119,0.2795010000005597,2.547803463044446e-08
3,1601.0011484742254,A10464,2000.054,0.0016875,-0.7999999999999999,4.367203124999998e-09,2.111502538255304e-08,0.27950099999999983,5.600095101899703e-13,2000.0,4.8349080127920665,0.27950100000055983,2.5482228507553037e-08
4,2001.0015312989672,A10464,2000.0659999999998,0.0020625,-0.7999999999999999,4.367203124999998e-09,2.111922004247725e-08,0.27950099999999983,5.601207603261653e-13,2000.0,4.835868503935744,0.27950100000055994,2.5486423167477247e-08
5,2401.001914123709,A10464,2000.0780000000002,0.0024375,-0.7999999999999999,4.367203124999998e-09,2.1123415485353495e-08,0.27950099999999983,5.602320312276958e-13,2000.0,4.836829174359391,0.27950100000056005,2.5490618610353493e-08
6,2801.0022969484507,A10464,2000.0900000000001,0.0028125,-0.7999999999999999,4.367203124999998e-09,2.1127611711318242e-08,0.27950099999999983,5.603433228981811e-13,2000.0,4.837790024094254,0.27950100000056016,2.549481483631824e-08
7,3201.0026797731925,A10464,2000.1019999999999,0.0031875,-0.7999999999999999,4.367203124999998e-09,2.113180872050795e-08,0.27950099999999983,5.604546353412404e-13,2000.0,4.838751053171577,0.2795010000005603,2.5499011845507946e-08
8,3601.0030625979343,A10464,2000.114,0.0035624999999999997,-0.7999999999999999,4.367203124999998e-09,2.1136006513059083e-08,0.27950099999999983,5.605659685604929e-13,2000.0,4.839712261622612,0.2795010000005604,2.550320963805908e-08
9,4001.003445422676,A10464,2000.126,0.0039375,-0.7999999999999999,4.367203124999998e-09,2.114020508910818e-08,0.27950099999999983,5.606773225595601e-13,2000.0,4.840673649478621,0.2795010000005605,2.5507408214108177e-08
10,4401.003828247418,A10464,2000.138,0.0043125,-0.7999999999999999,4.367203124999998e-09,2.1144404448791745e-08,0.27950099999999983,5.60788697342062e-13,2000.0,4.84163521677086,0.2795010000005606,2.5511607573791743e-08
11,4801.00421107216,A10464,2000.15,0.0046875,-0.7999999999999999,4.367203124999998e-09,2.1148604592246352e-08,0.27950099999999983,5.60900092911621e-13,2000.0,4.8425969635306005,0.2795010000005607,2.551580771724635e-08
12,5201.0045938969015,A10464,2000.162,0.0050625,-0.7999999999999999,4.367203124999998e-09,2.1152805519608558e-08,0.27950099999999983,5.610115092718588e-13,2000.0,4.843558889789117,0.27950100000056083,2.5520008644608556e-08
13,5601.004976721643,A10464,2000.174,0.0054375,-0.7999999999999999,4.367203124999998e-09,2.1157007231014953e-08,0.27950099999999983,5.61122946426398e-13,2000.0,4.844520995577682,0.27950100000056094,2.552421035601495e-08
14,6001.005359546385,A10464,2000.1860000000001,0.005812499999999999,-0.7999999999999999,4.367203124999998e-09,2.1161209726602177e-08,0.27950099999999983,5.612344043788626e-13,2000.0,4.845483280927581,0.27950100000056105,2.5528412851602175e-08
15,6401.005742371127,A10464,2000.198,0.006187499999999999,-0.7999999999999999,4.367203124999998e-09,2.1165413006506868e-08,0.27950099999999983,5.613458831328764e-13,2000.0,4.846445745870104,0.27950100000056116,2.5532616131506866e-08
16,6801.006125195869,A10464,2000.21,0.0065625,-0.7999999999999999,4.367203124999998e-09,2.116961707086567e-08,0.27950099999999983,5.614573826920635e-13,2000.0,4.847408390436539,0.2795010000005613,2.5536820195865666e-08
17,7201.00650802061,A10464,2000.2219999999998,0.0069375,-0.7999999999999999,4.367203124999998e-09,2.1173821919815276e-08,0.27950099999999983,5.615689030600493e-13,2000.0,4.848371214658188,0.2795010000005614,2.5541025044815274e-08
18,7601.006890845352,A10464,2000.2340000000002,0.0073124999999999996,-0.7999999999999999,4.367203124999998e-09,2.1178027553492394e-08,0.27950099999999983,5.616804442404595e-13,2000.0,4.849334218566351,0.2795010000005615,2.554523067849239e-08
19,8001.007273670094,A10464,2000.246,0.0076875,-0.7999999999999999,4.367203124999998e-09,2.1182233972033757e-08,0.27950099999999983,5.617920062369205e-13,2000.0,4.850297402192338,0.2795010000005616,2.5549437097033755e-08
20,8401.007656494836,A10464,2000.2579999999998,0.0080625,-0.7999999999999999,4.367203124999998e-09,2.1186441175576113e-08,0.27950099999999983,5.619035890530592e-13,2000.0,4.8512607655674636,0.2795010000005617,2.555364430057611e-08
21,8801.008039319579,A10464,2000.2699999999998,0.0084375,-0.7999999999999999,4.367203124999998e-09,2.1190649164256224e-08,0.27950099999999983,5.620151926925026e-13,2000.0,4.8522243087230414,0.27950100000056183,2.555785228925622e-08
22,9201.008422144321,A10464,2000.2820000000002,0.008812500000000001,-0.7999999999999999,4.367203124999998e-09,2.1194857938210882e-08,0.27950099999999983,5.621268171588788e-13,2000.0,4.853188031690393,0.27950100000056194,2.556206106321088e-08
23,9601.008804969064,A10464,2000.2939999999999,0.009187500000000001,-0.7999999999999999,4.367203124999998e-09,2.1199067497576937e-08,0.27950099999999983,5.622384624558174e-13,2000.0,4.854151934500859,0.27950100000056205,2.5566270622576934e-08
